"Account Id","Account Owner","Account Owner Id","Account Name",Phone,Fax,Website,"Account Type",Employees,"Annual Revenue","Created By","Created By Id","Modified By","Modified By Id","Created Time","Modified Time","Billing Street","Shipping Street","Billing City","Shipping City","Billing State","Shipping State","Billing Code","Shipping Code","Billing Country","Shipping Country",Description,"Last Activity Time","Membership Expiration Date","Membership Level","Business Categories","Account Status","Membership Number","Political Action Committee",Weblink,"Member Since","Referred By"
zcrm_1624029000000103208,"Liz Debarros",zcrm_1624029000000085003,"S2 Development","(202) 506-5474",,www.s2-development.com,Member,0,0,"Liz Debarros",zcrm_1624029000000085003,"Liz Debarros",zcrm_1624029000000085003,"2015-09-03 13:47:49","2015-11-18 11:39:00","1509 Rhode Island Avenue, NE","1509 Rhode Island Avenue, NE",Washington,Washington,DC,DC,20018,20018,,,"S2 of primarily a multifamily residential development company. The majority of projects are 3-10 unit condo buildings","2015-11-18 11:39:00",2016-11-30,"Non-Profit/Small Business/Government","Builders / Developers",Active,DCBIA-10400,false,false,,
zcrm_1624029000000103209,"Liz Debarros",zcrm_1624029000000085003,"Sachuest Group","(410) 693-1865",,www.sachuestcapital.com,Member,0,0,"Liz Debarros",zcrm_1624029000000085003,"Liz Debarros",zcrm_1624029000000085003,"2015-09-03 13:47:49","2015-11-18 11:39:00","1800 North Oak Street, Suite 1001","1800 North Oak Street, Suite 1001",Arlington,Arlington,VA,VA,22209,22209,,,"Investor/Developer of Health Care,Multi Family, Senior Housing and Building to Suit Projects","2015-11-18 11:39:00",2015-09-30,"Non-Profit/Small Business/Government","Builders / Developers",Active,DCBIA-10401,false,false,,
zcrm_1624029000000103210,"Liz Debarros",zcrm_1624029000000085003,"Samuelson Law Offices, LLC","(202) 494-9848",,www.samuelson-law.com,Member,0,0,"Liz Debarros",zcrm_1624029000000085003,"Liz Debarros",zcrm_1624029000000085003,"2015-09-03 13:47:49","2015-11-18 11:39:00","2020 Pennsylvania Avenue, NW","2020 Pennsylvania Avenue, NW",Washington,Washington,DC,DC,20006,20006,,,"Law Firm: Commercial Real Estate, Transactions &  Litigation including Bankruptcies","2015-11-18 11:39:00",2016-12-31,"Non-Profit/Small Business/Government",Attorneys,Active,DCBIA-10402,false,false,,
zcrm_1624029000000103211,"Liz Debarros",zcrm_1624029000000085003,"San Jose Construction Group, Inc.","(202) 329- 5959",,www.gruposanjose.biz,Member,0,0,"Liz Debarros",zcrm_1624029000000085003,"Liz Debarros",zcrm_1624029000000085003,"2015-09-03 13:47:49","2015-11-30 09:06:04","P.O. Box 39119","P.O. Box 39119",Washington,Washington,DC,DC,20016,20016,,,"General Contractor/Developer","2015-11-30 09:06:04",2015-11-30,"Non-Profit/Small Business/Government","Builders / Developers",Inactive,DCBIA-10403,false,false,,
zcrm_1624029000000103212,"Liz Debarros",zcrm_1624029000000085003,"SandHurst-AEC, LLC","(703) 533-1413",,www.sandhurstaec.com,Member,0,0,"Liz Debarros",zcrm_1624029000000085003,"Liz Debarros",zcrm_1624029000000085003,"2015-09-03 13:47:49","2015-11-18 11:39:00","1069 West Broad Street, Suite 777","1069 West Broad Street, Suite 777","Falls Church","Falls Church",VA,VA,22046,22046,,,"Architecture, Engineering, Construction Management","2015-11-18 11:39:00",2016-12-31,"Non-Profit/Small Business/Government","Architects / Interior Designers",Active,DCBIA-10404,false,false,,
zcrm_1624029000000103213,"Liz Debarros",zcrm_1624029000000085003,"Sanford Capital","(301) 841-8339",,www.sanfordcapital.com,Member,0,0,"Liz Debarros",zcrm_1624029000000085003,"Liz Debarros",zcrm_1624029000000085003,"2015-09-03 13:47:49","2015-11-18 11:39:00","7272 Wisconsin Avenue, Suite 325","7272 Wisconsin Avenue, Suite 325",Bethesda,Bethesda,MD,MD,20814,20814,,,"Sanford Capital is a  real estate development and investment firm based in metro DC.","2015-11-18 11:39:00",2015-01-30,Associate/Builder,"Builders / Developers;Financial",Inactive,DCBIA-10405,false,false,,
zcrm_1624029000000103214,"Liz Debarros",zcrm_1624029000000085003,"Saul Ewing LLP","(202) 333-8800",,www.saul.com,Member,0,0,"Liz Debarros",zcrm_1624029000000085003,"Liz Debarros",zcrm_1624029000000085003,"2015-09-03 13:47:49","2015-11-18 11:39:00","1919 Pennsylvania Avenue, NW, Suite 550","1919 Pennsylvania Avenue, NW, Suite 550",Washington,Washington,DC,DC,20006,20006,,,"Law Firm","2015-11-18 11:39:00",2016-01-31,Associate/Builder,Attorneys,Active,DCBIA-10406,false,false,,
zcrm_1624029000000103215,"Liz Debarros",zcrm_1624029000000085003,"Savills Studley, Inc.","(202) 628-6000",,www.studley.com,Member,0,0,"Liz Debarros",zcrm_1624029000000085003,"Liz Debarros",zcrm_1624029000000085003,"2015-09-03 13:47:49","2015-11-18 11:39:00","1201 F Street, NW, Suite 500","1201 F Street, NW, Suite 500",Washington,Washington,DC,DC,20004,20004,,,"Brokerage, Project Management, Development","2015-11-18 11:39:00",2016-12-31,Associate/Builder,,Active,DCBIA-10407,false,false,,
zcrm_1624029000000103216,"Liz Debarros",zcrm_1624029000000085003,SB-Urban,"(301) 986-6128",,www.sb-urban.com,Member,0,0,"Liz Debarros",zcrm_1624029000000085003,"Liz Debarros",zcrm_1624029000000085003,"2015-09-03 13:47:49","2015-11-18 11:39:00","7700 Old Georgetown Road","7700 Old Georgetown Road",Bethesda,Bethesda,MD,MD,20814,20814,,,"SB-Urban develops multifamily housing for small households in prime, urban, infill locations. Our communities offer space-efficient private spaces and large, dynamic, socially-interactive shared living spaces.","2015-11-18 11:39:00",2016-12-31,"Non-Profit/Small Business/Government",,Active,DCBIA-10408,false,false,,
zcrm_1624029000000103217,"Liz Debarros",zcrm_1624029000000085003,"Scheibel Construction","(301) 855-7900",,www.scheibelconstruction.com,Member,0,0,"Liz Debarros",zcrm_1624029000000085003,"Liz Debarros",zcrm_1624029000000085003,"2015-09-03 13:47:49","2015-11-18 11:39:00","115 Prospect Drive","115 Prospect Drive",Huntingtown,Huntingtown,MD,MD,20639,20639,,,"General Contractor","2015-11-18 11:39:00",2016-01-31,Associate/Builder,"General Contractors",Active,DCBIA-10409,false,false,,
zcrm_1624029000000103218,"Liz Debarros",zcrm_1624029000000085003,"Schnabel Engineering, LLC","(804) 264-3222",,www.schnabel-eng.com,Member,0,0,"Liz Debarros",zcrm_1624029000000085003,"Liz Debarros",zcrm_1624029000000085003,"2015-09-03 13:47:49","2015-11-18 11:39:00","1300 Piccard Drive, Suite LL14","1300 Piccard Drive, Suite LL14",Rockville,Rockville,MD,MD,20850,20850,,,"Provides specialized expertise and design for geotechnical tunnel and dam engineering projects across the U.S. and the world.","2015-11-18 11:39:00",2015-03-31,Associate/Builder,Engineers,Inactive,DCBIA-10410,false,false,,
zcrm_1624029000000103219,"Liz Debarros",zcrm_1624029000000085003,"Seraph Design Build","(202) 438-5808",,www.seraphdesignbuild.com,Member,0,0,"Liz Debarros",zcrm_1624029000000085003,"Liz Debarros",zcrm_1624029000000085003,"2015-09-03 13:47:49","2015-11-18 11:39:00","3109 Georgia Avenue, NW","3109 Georgia Avenue, NW",Washington,Washington,DC,DC,20010,20010,,,,"2015-11-18 11:39:00",2016-06-30,"Non-Profit/Small Business/Government","General Contractors",Active,DCBIA-10411,false,false,,
zcrm_1624029000000103220,"Liz Debarros",zcrm_1624029000000085003,Servpro,"(301) 530-7400",,www.servproofwashingtondc.com,Member,0,0,"Liz Debarros",zcrm_1624029000000085003,"Liz Debarros",zcrm_1624029000000085003,"2015-09-03 13:47:49","2015-11-18 11:39:00","10000 Business Parkway","10000 Business Parkway",Lanham,Lanham,MD,MD,20706,20706,,,"Disaster Restoration Services; Smoke, Fire & Water mitigation and restoration. Mold remediation and Bio-hazard cleaning.","2015-11-18 11:39:00",2015-09-30,Associate/Builder,"Suppliers & Misc. Services",Inactive,DCBIA-10412,false,false,,
zcrm_1624029000000103221,"Liz Debarros",zcrm_1624029000000085003,"Setty & Associates, Ltd.","(703) 691-2115",,www.setty.com,Member,0,0,"Liz Debarros",zcrm_1624029000000085003,"Liz Debarros",zcrm_1624029000000085003,"2015-09-03 13:47:49","2015-11-18 11:39:00","3040 Williams Drive, Ste 600","3040 Williams Drive, Ste 600",Fairfax,Fairfax,VA,VA,22031,22031,,,"MEP/FP Consulting and Design Engineers, Peer Review, Commissioning, GSA Schedule Holder.","2015-11-18 11:39:00",2016-01-31,Associate/Builder,Consultants,Active,DCBIA-10413,false,false,,
zcrm_1624029000000103222,"Liz Debarros",zcrm_1624029000000085003,"Seyfarth Shaw LLP","(202) 828-3540",,www.seyfarth.com,Member,0,0,"Liz Debarros",zcrm_1624029000000085003,"Liz Debarros",zcrm_1624029000000085003,"2015-09-03 13:47:49","2015-11-18 11:39:00","975 F Street, NW","975 F Street, NW",Washington,Washington,DC,DC,20004,20004,,,"Law Firm","2015-11-18 11:39:00",2016-01-31,Associate/Builder,Attorneys,Active,DCBIA-10414,false,false,,
zcrm_1624029000000103223,"Liz Debarros",zcrm_1624029000000085003,"Shapiro, Lifschitz & Schram, PC","(202) 689-1900",,www.slslaw.com,Member,0,0,"Liz Debarros",zcrm_1624029000000085003,"Liz Debarros",zcrm_1624029000000085003,"2015-09-03 13:47:49","2015-11-18 11:39:00","1742 N Street, NW","1742 N Street, NW",Washington,Washington,DC,DC,20036,20036,,,Attorney,"2015-11-18 11:39:00",2015-09-30,Associate/Builder,Attorneys,Inactive,DCBIA-10415,false,false,,
zcrm_1624029000000103224,"Liz Debarros",zcrm_1624029000000085003,"Sheppard Mullin Richter & Hampton LLP","(202) 218-2000",,www.sheppardmullin.com,Member,0,0,"Liz Debarros",zcrm_1624029000000085003,"Liz Debarros",zcrm_1624029000000085003,"2015-09-03 13:47:49","2015-11-18 11:39:00","1300 I Street, NW, 11th Floor East","1300 I Street, NW, 11th Floor East",Washington,Washington,DC,DC,20005,20005,,,"We represent public and private corporate owners, Investors, retailers developers, builders, landowners, and lenders in real estate, land use, and environmental law.","2015-11-18 11:39:00",2016-01-31,Associate/Builder,Attorneys,Active,DCBIA-10416,false,false,,
zcrm_1624029000000103225,"Liz Debarros",zcrm_1624029000000085003,"Sheridan Property Company, LLC","(202) 770-8530",,www.sheridanpropertiesco.com,Member,0,0,"Liz Debarros",zcrm_1624029000000085003,"Liz Debarros",zcrm_1624029000000085003,"2015-09-03 13:47:49","2015-11-18 11:39:00","1615 New Hampshire Avenue, NW, Suite LL","1615 New Hampshire Avenue, NW, Suite LL",Washington,Washington,DC,DC,20009,20009,,,"Acquisition of all properties types/development in the $2-20 million dollar range in the DC metro area.","2015-11-18 11:39:00",2016-01-31,Associate/Builder,"Property / Asset Management",Active,DCBIA-10417,false,false,,
zcrm_1624029000000103226,"Liz Debarros",zcrm_1624029000000085003,"Sigal Construction Corporation","(703) 302-1500",,www.sigal.com,Member,0,0,"Liz Debarros",zcrm_1624029000000085003,"Liz Debarros",zcrm_1624029000000085003,"2015-09-03 13:47:49","2015-11-18 11:39:00","2231 Crystal Drive, Suite 200","2231 Crystal Drive, Suite 200",Arlington,Arlington,VA,VA,22202,22202,,,"General  Contractor/Construction Manager","2015-11-18 11:39:00",2016-09-30,Associate/Builder,"General Contractors",Active,DCBIA-10418,false,false,,
zcrm_1624029000000103227,"Liz Debarros",zcrm_1624029000000085003,"Simpson Gumpertz & Heger Inc.","(202) 239-4199",,www.sgh.com,Member,0,0,"Liz Debarros",zcrm_1624029000000085003,"Liz Debarros",zcrm_1624029000000085003,"2015-09-03 13:47:49","2015-11-18 11:39:00","1828 L Street, NW, Suite 950","1828 L Street, NW, Suite 950",Washington,Washington,DC,DC,20036,20036,,,"SGH is a national engineering firm that designs, investigates, and rehabilitates structures and building enclosures","2015-11-18 11:39:00",2016-05-31,Associate/Builder,Engineers,Active,DCBIA-10419,false,false,,
zcrm_1624029000000103228,"Liz Debarros",zcrm_1624029000000085003,"SK&A Structural Engineers, PLLC","(202) 659-2520",,www.skaengineers.com,Member,0,0,"Liz Debarros",zcrm_1624029000000085003,"Liz Debarros",zcrm_1624029000000085003,"2015-09-03 13:47:49","2015-11-18 11:39:00","1155 Connecticut Avenue, NW","1155 Connecticut Avenue, NW",Washington,Washington,DC,DC,20036,20036,,,"Structural  Engineering Company","2015-11-18 11:39:00",2016-01-31,Associate/Builder,Engineers,Active,DCBIA-10420,false,false,,
zcrm_1624029000000103229,"Liz Debarros",zcrm_1624029000000085003,"Skanska USA Commercial Development Inc.","(703) 351-2706",,usa.skanska.com/cdus,Member,0,0,"Liz Debarros",zcrm_1624029000000085003,"Liz Debarros",zcrm_1624029000000085003,"2015-09-03 13:47:49","2015-11-30 09:06:04","1776 Wilson Blvd., Suite 250","1776 Wilson Blvd., Suite 250",Arlington,Arlington,VA,VA,22209,22209,,,"Commercial Developer","2015-11-30 09:06:04",2015-11-30,Associate/Builder,"Builders / Developers",Inactive,DCBIA-10421,false,false,,
zcrm_1624029000000103230,"Liz Debarros",zcrm_1624029000000085003,"SKB Architecture & Design","(202) 332-2434",,www.skbarch.com,Member,0,0,"Liz Debarros",zcrm_1624029000000085003,"Liz Debarros",zcrm_1624029000000085003,"2015-09-03 13:47:49","2015-11-18 11:39:00","1818 N Street, NW, Suite 510","1818 N Street, NW, Suite 510",Washington,Washington,DC,DC,20036,20036,,,"Provides exceptional design, service, and technical skill for clients around the world.","2015-11-18 11:39:00",2016-07-31,Associate/Builder,"Architects / Interior Designers",Active,DCBIA-10422,false,false,,
zcrm_1624029000000103231,"Liz Debarros",zcrm_1624029000000085003,"Skidmore, Owings & Merrill LLP","(202) 367-2600",,www.som.com,Member,0,0,"Liz Debarros",zcrm_1624029000000085003,"Liz Debarros",zcrm_1624029000000085003,"2015-09-03 13:47:49","2015-11-18 11:39:00","2001 K Street, NW, Suite 200","2001 K Street, NW, Suite 200",Washington,Washington,DC,DC,20006,20006,,,,"2015-11-18 11:39:00",2015-10-31,Associate/Builder,"Architects / Interior Designers",Inactive,DCBIA-10423,false,false,,
zcrm_1624029000000103232,"Liz Debarros",zcrm_1624029000000085003,SmithGroupJJR,"(202) 842-2100",,"www.smithgroupjjr,com",Member,0,0,"Liz Debarros",zcrm_1624029000000085003,"Liz Debarros",zcrm_1624029000000085003,"2015-09-03 13:47:49","2015-11-18 11:39:00","1700 New York Avenue, NW, Suite 100","1700 New York Avenue, NW, Suite 100",Washington,Washington,DC,DC,20006,20006,,,"Architects, Engineers, Planners and Interior Designers","2015-11-18 11:39:00",2016-07-31,Associate/Builder,"Architects / Interior Designers",Active,DCBIA-10424,false,false,,
zcrm_1624029000000103233,"Liz Debarros",zcrm_1624029000000085003,"Smoot Construction","(202) 243-6688",,www.smootconstruction.com,Member,0,0,"Liz Debarros",zcrm_1624029000000085003,"Liz Debarros",zcrm_1624029000000085003,"2015-09-03 13:47:49","2015-11-18 11:39:00","5335 Wisconsin Avenue, NW, Suite 940","5335 Wisconsin Avenue, NW, Suite 940",Washington,Washington,DC,DC,20015,20015,,,"Construction company","2015-11-18 11:39:00",2016-01-31,Associate/Builder,"General Contractors",Active,DCBIA-10425,false,false,,
zcrm_1624029000000103234,"Liz Debarros",zcrm_1624029000000085003,"Snead Construction","(703) 598-7905",,www.sneadgc.com,Member,0,0,"Liz Debarros",zcrm_1624029000000085003,"Liz Debarros",zcrm_1624029000000085003,"2015-09-03 13:47:49","2015-11-18 11:39:00","1501 11th Street, NW","1501 11th Street, NW",Washington,Washington,DC,DC,20001,20001,,,"Full Service Construction Company specializing in Multi-Family. Adaptive Re-Use and Commercial office properties.","2015-11-18 11:39:00",2014-11-30,"Non-Profit/Small Business/Government","General Contractors",Inactive,DCBIA-10426,false,false,,
zcrm_1624029000000103235,"Liz Debarros",zcrm_1624029000000085003,"Snider Insurance Agency","(301) 622-9440",,www.marysnider.com,Member,0,0,"Liz Debarros",zcrm_1624029000000085003,"Liz Debarros",zcrm_1624029000000085003,"2015-09-03 13:47:49","2015-11-18 11:39:00","804 Pershing Drive, Suite 101","804 Pershing Drive, Suite 101","Silver Spring","Silver Spring",MD,MD,20910,20910,,,"Independent insurance company offering home and property, life and health insuracne, annuities and banking products.","2015-11-18 11:39:00",2016-01-31,"Non-Profit/Small Business/Government","Insurance / Title Insurance",Active,DCBIA-10427,false,false,,
zcrm_1624029000000103236,"Liz Debarros",zcrm_1624029000000085003,"Soltesz, Inc.","(301) 948-2750",,www.solteszco.com,Member,0,0,"Liz Debarros",zcrm_1624029000000085003,"Liz Debarros",zcrm_1624029000000085003,"2015-09-03 13:47:49","2015-11-18 11:39:00","2 Research Blvd., Suite 100","2 Research Blvd., Suite 100",Rockville,Rockville,MD,MD,20850,20850,,,"Civil Engineering, Planning, Surveying, Environmental Sciences","2015-11-18 11:39:00",2016-01-31,Associate/Builder,Engineers,Active,DCBIA-10428,false,false,,
zcrm_1624029000000103237,"Liz Debarros",zcrm_1624029000000085003,"Somerset Partners LLC","(212) 825-1300",,www.somersetpartnersllc.com,Member,0,0,"Liz Debarros",zcrm_1624029000000085003,"Liz Debarros",zcrm_1624029000000085003,"2015-09-03 13:47:49","2015-11-18 11:39:00","450 Park Avenue","450 Park Avenue","New York","New York",NY,NY,10022,10022,,,"Somerset Partners LLC is a private real estate investment firm that specializes in multi-family and commercial office properties.","2015-11-18 11:39:00",2014-11-30,Associate/Builder,Financial,Inactive,DCBIA-10429,false,false,,
zcrm_1624029000000103238,"Liz Debarros",zcrm_1624029000000085003,"Sorg  Associates","(202) 393-6445",,www.sorgarchitects.com,Member,0,0,"Liz Debarros",zcrm_1624029000000085003,"Liz Debarros",zcrm_1624029000000085003,"2015-09-03 13:47:49","2015-10-01 09:07:22","918 U Street, NW","918 U Street, NW",Washington,Washington,DC,DC,20001,20001,,,Architects,"2015-10-01 09:07:22",2015-10-01,Builder/Developer,"Architects / Interior Designers",Inactive,DCBIA-10430,false,false,,
zcrm_1624029000000103239,"Liz Debarros",zcrm_1624029000000085003,"Southland Industries","(703) 834-5570",,www.southlandind.com,Member,0,0,"Liz Debarros",zcrm_1624029000000085003,"Liz Debarros",zcrm_1624029000000085003,"2015-09-03 13:47:49","2015-11-18 11:39:00","22340 Dresden Street, Suite 177","22340 Dresden Street, Suite 177",Dulles,Dulles,VA,VA,20166,20166,,,"Engineering and construction services","2015-11-18 11:39:00",2016-01-31,Associate/Builder,Consultants,Active,DCBIA-10431,false,false,,
zcrm_1624029000000103240,"Liz Debarros",zcrm_1624029000000085003,"Speedpro Imaging Silver Spring","(301) 588-7733",,www.speedprosilverspring.com,Member,0,0,"Liz Debarros",zcrm_1624029000000085003,"Liz Debarros",zcrm_1624029000000085003,"2015-09-03 13:47:49","2015-11-18 11:39:00","2251 Distribution Circle","2251 Distribution Circle","Silver Spring","Silver Spring",MD,MD,20910,20910,,,"Large Format Graphics","2015-11-18 11:39:00",2015-09-30,"Non-Profit/Small Business/Government","Marketing / Communications & Media",Inactive,DCBIA-10432,false,false,,
zcrm_1624029000000103241,"Liz Debarros",zcrm_1624029000000085003,"Spence Hill Associates","(571) 641-3050",,,Member,0,0,"Liz Debarros",zcrm_1624029000000085003,"Liz Debarros",zcrm_1624029000000085003,"2015-09-03 13:47:49","2015-11-18 11:39:00","323 N. Underwood Street, Suite 200","323 N. Underwood Street, Suite 200","Falls Church","Falls Church",VA,VA,22046,22046,,,"Commercial Real Estate Finance and Investment Banking","2015-11-18 11:39:00",2016-12-31,"Non-Profit/Small Business/Government",Financial,Active,DCBIA-10433,false,false,,
zcrm_1624029000000103242,"Liz Debarros",zcrm_1624029000000085003,"Squire Patton Boggs","(202) 626-6600",,www.squirepattonboggs.com,Member,0,0,"Liz Debarros",zcrm_1624029000000085003,"Liz Debarros",zcrm_1624029000000085003,"2015-09-03 13:47:49","2015-11-18 11:39:00","1200 19th Street, NW, Suite 300","1200 19th Street, NW, Suite 300",Washington,Washington,DC,DC,20036,20036,,,"Global services include all aspects of real estate transactions, from acquisition, planning & construction through disposition of properties.","2015-11-18 11:39:00",2016-01-30,Associate/Builder,Attorneys,Active,DCBIA-10434,false,false,,
zcrm_1624029000000103243,"Liz Debarros",zcrm_1624029000000085003,"Stanley Martin Commercial, Inc.","(301) 654-7000",,www.stanleymartin.com,Member,0,0,"Liz Debarros",zcrm_1624029000000085003,"Liz Debarros",zcrm_1624029000000085003,"2015-09-03 13:47:49","2015-11-18 11:39:00","7501 Wisconsin Ave., Suite 630E","7501 Wisconsin Ave., Suite 630E",Bethesda,Bethesda,MD,MD,20814,20814,,,"Commercial Builder/Developer/Property Manager","2015-11-18 11:39:00",2016-08-31,Associate/Builder,"Builders / Developers",Active,DCBIA-10435,false,false,,
zcrm_1624029000000103244,"Liz Debarros",zcrm_1624029000000085003,"Stanton Development Corp.","(202) 544-6666",,www.stantondevelopment.com,Member,0,0,"Liz Debarros",zcrm_1624029000000085003,"Liz Debarros",zcrm_1624029000000085003,"2015-09-03 13:47:49","2015-11-18 11:39:00","301 7th St., SE, 2nd Floor","301 7th St., SE, 2nd Floor",Washington,Washington,DC,DC,20003,20003,,,"Real Estate Development & Management","2015-11-18 11:39:00",2016-01-31,"Non-Profit/Small Business/Government","Builders / Developers",Active,DCBIA-10436,false,false,,
zcrm_1624029000000103245,"Liz Debarros",zcrm_1624029000000085003,"Steuart Investment Company","(301) 951-2700",,www.steuart.com,Member,0,0,"Liz Debarros",zcrm_1624029000000085003,"Liz Debarros",zcrm_1624029000000085003,"2015-09-03 13:47:49","2015-11-18 11:39:00","5454 Wisconsin Ave., Suite 1600","5454 Wisconsin Ave., Suite 1600","Chevy Chase","Chevy Chase",MD,MD,20815,20815,,,Builder/Developer,"2015-11-18 11:39:00",2015-10-31,Associate/Builder,Financial,Inactive,DCBIA-10437,false,false,,
zcrm_1624029000000103246,"Liz Debarros",zcrm_1624029000000085003,"Steven Winter Associates, Inc.","(202) 465-0737",,www.swinter.com,Member,0,0,"Liz Debarros",zcrm_1624029000000085003,"Liz Debarros",zcrm_1624029000000085003,"2015-09-03 13:47:49","2015-11-18 11:39:00","1000 G St., NW, Suite 870","1000 G St., NW, Suite 870",Washington,Washington,DC,DC,20001,20001,,,"We specialize in energy, sustainability and accessibility consulting to help our improve the built environment.","2015-11-18 11:39:00",2016-01-31,Associate/Builder,Consultants,Active,DCBIA-10438,false,false,,
zcrm_1624029000000103247,"Liz Debarros",zcrm_1624029000000085003,"Stewart Title Guaranty Company","(202) 753-3850",,www.stewart.com/commercial,Member,0,0,"Liz Debarros",zcrm_1624029000000085003,"Liz Debarros",zcrm_1624029000000085003,"2015-09-03 13:47:49","2015-11-18 11:39:00","1730 Rhode Island Ave., NW, Suite 610","1730 Rhode Island Ave., NW, Suite 610",Washington,Washington,DC,DC,20036,20036,,,"A global title insurance provider (NYSE: STC)","2015-11-18 11:39:00",2016-12-31,Associate/Builder,"Insurance / Title Insurance",Active,DCBIA-10439,false,false,,
zcrm_1624029000000103248,"Liz Debarros",zcrm_1624029000000085003,"StonebridgeCarras, LLC","(301) 913-9610",,www.stonebridgeassociates.com,Member,0,0,"Liz Debarros",zcrm_1624029000000085003,"Liz Debarros",zcrm_1624029000000085003,"2015-09-03 13:47:49","2015-11-18 11:39:00","7200 Wisconsin Avenue, Ste 220","7200 Wisconsin Avenue, Ste 220",Bethesda,Bethesda,MD,MD,20814,20814,,,"Real Estate Investment and Development","2015-11-18 11:39:00",2016-01-31,Associate/Builder,Financial,Active,DCBIA-10440,false,false,,
zcrm_1624029000000103249,"Liz Debarros",zcrm_1624029000000085003,"Stony Creek Homes","(202) 600-8282",,www.stonycreekhomes.com,Member,0,0,"Liz Debarros",zcrm_1624029000000085003,"Liz Debarros",zcrm_1624029000000085003,"2015-09-03 13:47:49","2015-11-18 11:39:00","7926 Jones Branch Drive, Suite 1030","7926 Jones Branch Drive, Suite 1030",McLean,McLean,VA,VA,22102,22102,,,"Residential small scale developer","2015-11-18 11:39:00",2016-01-31,"Non-Profit/Small Business/Government","Builders / Developers",Active,DCBIA-10441,false,false,,
zcrm_1624029000000103250,"Liz Debarros",zcrm_1624029000000085003,"Stroock & Stroock & Lavan LLP","(202) 739-2810",,www.stroock.com,Member,0,0,"Liz Debarros",zcrm_1624029000000085003,"Liz Debarros",zcrm_1624029000000085003,"2015-09-03 13:47:49","2015-11-18 11:39:00","1875 K Street, NW, Suite 800","1875 K Street, NW, Suite 800",Washington,Washington,DC,DC,20006,20006,,,"Law firm providing transactional, regulatory and litigation guidance to leading financial institutions, multinational corporations investment funds and entrepreneurs in the U.S. and abroad.","2015-11-18 11:39:00",2016-05-31,Associate/Builder,Attorneys,Active,DCBIA-10442,false,false,,
zcrm_1624029000000103251,"Liz Debarros",zcrm_1624029000000085003,"Structure Tone","(703) 600-2321",,www.structuretone.com,Member,0,0,"Liz Debarros",zcrm_1624029000000085003,"Liz Debarros",zcrm_1624029000000085003,"2015-09-03 13:47:49","2015-09-03 13:47:49","2300 Clarendon Blvd., Suite 900","2300 Clarendon Blvd., Suite 900",Arlington,Arlington,VA,VA,22201,22201,,,"A Global Services firm providing best in class construction services across multiple sectors and client types.","2015-09-03 13:47:49",2015-02-01,Builder/Developer,"General Contractors",Inactive,DCBIA-10443,false,false,,
zcrm_1624029000000103252,"Liz Debarros",zcrm_1624029000000085003,"Studios Architecture","(202) 736-5900",,www.studios.com,Member,0,0,"Liz Debarros",zcrm_1624029000000085003,"Liz Debarros",zcrm_1624029000000085003,"2015-09-03 13:47:49","2015-11-18 11:39:00","1625 M Street, NW","1625 M Street, NW",Washington,Washington,DC,DC,20036,20036,,,"Architecture/Interior Design/Strategic Programming","2015-11-18 11:39:00",2016-01-31,Associate/Builder,,Active,DCBIA-10444,false,false,,
zcrm_1624029000000103253,"Liz Debarros",zcrm_1624029000000085003,"Sudow Kohlhagen LLP","(202) 769-5790",,www.sklawpartners.com,Member,0,0,"Liz Debarros",zcrm_1624029000000085003,"Liz Debarros",zcrm_1624029000000085003,"2015-09-03 13:47:49","2015-11-18 11:39:00","670 Water Street SW","670 Water Street SW",Washington,Washington,DC,DC,20006,20006,,,"Sudow Kohlhagen LLP is a commercial real estate and corporate law firm providing first-class legal services in a trustworthy, small firm environment.","2015-11-18 11:39:00",2015-10-31,"Non-Profit/Small Business/Government",Attorneys,Inactive,DCBIA-10445,false,false,,
zcrm_1624029000000103254,"Liz Debarros",zcrm_1624029000000085003,"Sullivan & Barros LLP","(202) 503-1700",,www.sullivanbarros.com,Member,0,0,"Liz Debarros",zcrm_1624029000000085003,"Liz Debarros",zcrm_1624029000000085003,"2015-09-03 13:47:49","2015-11-18 11:39:00","1990 M Street, NW","1990 M Street, NW",Washington,Washington,DC,DC,20036,20036,,,"Law Firm- Real Estate, Zoning, Litigation, and Business Law","2015-11-18 11:39:00",2016-12-31,"Non-Profit/Small Business/Government",Attorneys,Active,DCBIA-10446,false,false,,
zcrm_1624029000000103255,"Liz Debarros",zcrm_1624029000000085003,"SunTrust Bank","(703) 442-1548",,www.suntrust.com,Member,0,0,"Liz Debarros",zcrm_1624029000000085003,"Liz Debarros",zcrm_1624029000000085003,"2015-09-03 13:47:49","2015-11-18 11:39:00","8330 Boone Blvd., Suite 800","8330 Boone Blvd., Suite 800",Vienna,Vienna,VA,VA,22182,22182,,,"Financial Institution","2015-11-18 11:39:00",2016-01-30,Associate/Builder,Financial,Active,DCBIA-10447,false,false,,
